period_date,year,quarter,year_quarter,us_state,remittances_musd
2024-04-01,2024,2,2024Q2,Dakota Del Sur,14.932596
2024-04-01,2024,2,2024Q2,Delaware,36.057746
2024-04-01,2024,2,2024Q2,Florida,606.617734
2024-04-01,2024,2,2024Q2,Georgia,674.9119
2024-04-01,2024,2,2024Q2,Hawaii,63.279951
2024-04-01,2024,2,2024Q2,Idaho,87.569186
2024-04-01,2024,2,2024Q2,Illinois,598.678978
2024-04-01,2024,2,2024Q2,Indiana,194.052597
2024-04-01,2024,2,2024Q2,Iowa,131.914234
2024-04-01,2024,2,2024Q2,Kansas,128.848068
2024-04-01,2024,2,2024Q2,Kentucky,118.735799
2024-04-01,2024,2,2024Q2,Louisiana,114.979098
2024-04-01,2024,2,2024Q2,Maine,19.513132
2024-04-01,2024,2,2024Q2,Maryland,92.105538
2024-04-01,2024,2,2024Q2,Massachusetts,50.907897
2024-04-01,2024,2,2024Q2,Michigan,167.012899
2024-04-01,2024,2,2024Q2,Minnesota,130.258561
2024-04-01,2024,2,2024Q2,Mississipi,83.692564
2024-04-01,2024,2,2024Q2,Misuri,115.592575
2024-04-01,2024,2,2024Q2,Montana,22.475338
2024-04-01,2024,2,2024Q2,Nebraska,65.228059
2024-04-01,2024,2,2024Q2,Nevada,228.06304600000001
2024-04-01,2024,2,2024Q2,No Identificado,59.991216
2024-04-01,2024,2,2024Q2,Nueva Jersey,387.605711
2024-04-01,2024,2,2024Q2,Nueva York,478.642288
2024-04-01,2024,2,2024Q2,Nuevo Hampshire,8.379395
2024-04-01,2024,2,2024Q2,Nuevo Mexico,101.17256
2024-04-01,2024,2,2024Q2,Ohio,330.089531
2024-04-01,2024,2,2024Q2,Oklahoma,130.512577
2024-04-01,2024,2,2024Q2,Oregon,201.891579
2024-04-01,2024,2,2024Q2,Pensilvania,165.695059
2024-04-01,2024,2,2024Q2,Puerto Rico,16.521873
2024-04-01,2024,2,2024Q2,Rhode Island,7.703777
2024-04-01,2024,2,2024Q2,Tennessee,287.43618
2024-04-01,2024,2,2024Q2,Texas,2394.5657
2024-04-01,2024,2,2024Q2,Utah,148.083392
2024-04-01,2024,2,2024Q2,Vermont,23.306927
2024-04-01,2024,2,2024Q2,Virginia,137.121398
2024-04-01,2024,2,2024Q2,Washington,222.281928
2024-04-01,2024,2,2024Q2,"Washington, D.c.",38.388334
2024-04-01,2024,2,2024Q2,West Virginia,11.834637
2024-04-01,2024,2,2024Q2,Wisconsin,137.911134
2024-04-01,2024,2,2024Q2,Wyoming,37.868042
2024-07-01,2024,3,2024Q3,Alabama,169.047024
2024-07-01,2024,3,2024Q3,Alaska,22.881488
2024-07-01,2024,3,2024Q3,Arizona,325.557882
2024-07-01,2024,3,2024Q3,Arkansas,117.629924
2024-07-01,2024,3,2024Q3,California,5276.861649
2024-07-01,2024,3,2024Q3,Carolina Del Norte,443.075805
2024-07-01,2024,3,2024Q3,Carolina Del Sur,234.136556
2024-07-01,2024,3,2024Q3,Colorado,706.372072
2024-07-01,2024,3,2024Q3,Connecticut,46.751126
2024-07-01,2024,3,2024Q3,Dakota Del Norte,28.34022
2024-07-01,2024,3,2024Q3,Dakota Del Sur,16.512107
2024-07-01,2024,3,2024Q3,Delaware,36.135225
2024-07-01,2024,3,2024Q3,Florida,522.384393
2024-07-01,2024,3,2024Q3,Georgia,631.742722
2024-07-01,2024,3,2024Q3,Hawaii,61.593862
2024-07-01,2024,3,2024Q3,Idaho,101.573025
2024-07-01,2024,3,2024Q3,Illinois,600.952355
2024-07-01,2024,3,2024Q3,Indiana,204.770748
2024-07-01,2024,3,2024Q3,Iowa,138.171084
2024-07-01,2024,3,2024Q3,Kansas,129.529366
2024-07-01,2024,3,2024Q3,Kentucky,126.740463
2024-07-01,2024,3,2024Q3,Louisiana,106.845898
2024-07-01,2024,3,2024Q3,Maine,21.07341
2024-07-01,2024,3,2024Q3,Maryland,88.38028
2024-07-01,2024,3,2024Q3,Massachusetts,47.784669
2024-07-01,2024,3,2024Q3,Michigan,188.221701
2024-07-01,2024,3,2024Q3,Minnesota,129.238856
2024-07-01,2024,3,2024Q3,Mississipi,82.104886
2024-07-01,2024,3,2024Q3,Misuri,120.393069
2024-07-01,2024,3,2024Q3,Montana,25.568947
2024-07-01,2024,3,2024Q3,Nebraska,70.852052
2024-07-01,2024,3,2024Q3,Nevada,229.224866
2024-07-01,2024,3,2024Q3,No Identificado,67.638096
2024-07-01,2024,3,2024Q3,Nueva Jersey,385.365856
2024-07-01,2024,3,2024Q3,Nueva York,463.366013
2024-07-01,2024,3,2024Q3,Nuevo Hampshire,8.090188
2024-07-01,2024,3,2024Q3,Nuevo Mexico,105.633601
2024-07-01,2024,3,2024Q3,Ohio,336.766153
2024-07-01,2024,3,2024Q3,Oklahoma,131.051148
2024-07-01,2024,3,2024Q3,Oregon,229.407712
2024-07-01,2024,3,2024Q3,Pensilvania,164.993564
2024-07-01,2024,3,2024Q3,Puerto Rico,16.126132
2024-07-01,2024,3,2024Q3,Rhode Island,7.020426
2024-07-01,2024,3,2024Q3,Tennessee,292.80757
2024-07-01,2024,3,2024Q3,Texas,2370.998321
2024-07-01,2024,3,2024Q3,Utah,155.284768
2024-07-01,2024,3,2024Q3,Vermont,22.782636
2024-07-01,2024,3,2024Q3,Virginia,173.527027
2024-07-01,2024,3,2024Q3,Washington,254.867437
2024-07-01,2024,3,2024Q3,"Washington, D.c.",37.683197
2024-07-01,2024,3,2024Q3,West Virginia,12.209125
2024-07-01,2024,3,2024Q3,Wisconsin,146.950025
2024-07-01,2024,3,2024Q3,Wyoming,40.486825
2024-10-01,2024,4,2024Q4,Alabama,163.175874
2024-10-01,2024,4,2024Q4,Alaska,20.84539
2024-10-01,2024,4,2024Q4,Arizona,339.901108
2024-10-01,2024,4,2024Q4,Arkansas,111.06022
2024-10-01,2024,4,2024Q4,California,5051.0258
2024-10-01,2024,4,2024Q4,Carolina Del Norte,422.150819
2024-10-01,2024,4,2024Q4,Carolina Del Sur,228.572864
2024-10-01,2024,4,2024Q4,Colorado,655.106082
2024-10-01,2024,4,2024Q4,Connecticut,44.902763
2024-10-01,2024,4,2024Q4,Dakota Del Norte,26.406785
2024-10-01,2024,4,2024Q4,Dakota Del Sur,14.650492
2024-10-01,2024,4,2024Q4,Delaware,34.05759
2024-10-01,2024,4,2024Q4,Florida,544.087132
2024-10-01,2024,4,2024Q4,Georgia,622.635091
2024-10-01,2024,4,2024Q4,Hawaii,58.121322
2024-10-01,2024,4,2024Q4,Idaho,89.380666
2024-10-01,2024,4,2024Q4,Illinois,604.83832
2024-10-01,2024,4,2024Q4,Indiana,196.099125
2024-10-01,2024,4,2024Q4,Iowa,129.034474
2024-10-01,2024,4,2024Q4,Kansas,126.441011
2024-10-01,2024,4,2024Q4,Kentucky,117.906158
2024-10-01,2024,4,2024Q4,Louisiana,116.488035
2024-10-01,2024,4,2024Q4,Maine,18.432747
2024-10-01,2024,4,2024Q4,Maryland,83.019079
2024-10-01,2024,4,2024Q4,Massachusetts,44.582242
2024-10-01,2024,4,2024Q4,Michigan,164.478302
2024-10-01,2024,4,2024Q4,Minnesota,122.320815
2024-10-01,2024,4,2024Q4,Mississipi,83.366615
2024-10-01,2024,4,2024Q4,Misuri,112.033499
2024-10-01,2024,4,2024Q4,Montana,21.011682
2024-10-01,2024,4,2024Q4,Nebraska,66.988288
2024-10-01,2024,4,2024Q4,Nevada,221.030867
2024-10-01,2024,4,2024Q4,No Identificado,54.330287
2024-10-01,2024,4,2024Q4,Nueva Jersey,366.651237
2024-10-01,2024,4,2024Q4,Nueva York,450.32549
2024-10-01,2024,4,2024Q4,Nuevo Hampshire,7.134067
2024-10-01,2024,4,2024Q4,Nuevo Mexico,99.230312
2024-10-01,2024,4,2024Q4,Ohio,313.504162
2024-10-01,2024,4,2024Q4,Oklahoma,128.174092
2024-10-01,2024,4,2024Q4,Oregon,207.594798
2024-10-01,2024,4,2024Q4,Pensilvania,156.94242
2024-10-01,2024,4,2024Q4,Puerto Rico,15.160267
2024-10-01,2024,4,2024Q4,Rhode Island,6.685274
2024-10-01,2024,4,2024Q4,Tennessee,269.624414
2024-10-01,2024,4,2024Q4,Texas,2322.902145
2024-10-01,2024,4,2024Q4,Utah,146.775635
2024-10-01,2024,4,2024Q4,Vermont,20.924156
2024-10-01,2024,4,2024Q4,Virginia,160.616422
2024-10-01,2024,4,2024Q4,Washington,239.172549
2024-10-01,2024,4,2024Q4,"Washington, D.c.",45.853285
2024-10-01,2024,4,2024Q4,West Virginia,11.900407
2024-10-01,2024,4,2024Q4,Wisconsin,145.278786
2024-10-01,2024,4,2024Q4,Wyoming,36.211245
